"Brand","model","size","shape","ground_type","max_diameter_in","overall_length_in","overall_width_in","mat_diameter_in","mat_length_in","mat_width_in","mat_frame_height_in","safety_net_height_in","total_height_in","frame_tube_diameter_in","spring_system","spring_count","spring_length_in","max_single_user_weight_lb","combined_total_weight_rating_lb","static_weight_rating_lb","country_made_in","frame_material","mat_material","net_material","padding_material","warranty_frame_years","warranty_mat_years","warranty_springs_years","warranty_net_years","warranty_pads_years","warranty_parts_years","meets_us_standard","us_standard_details","other_standards","price_usd","price_basis","source_urls","notes","notes.1"
"ACON","ACON Air 12ft Round Trampoline with Standard Net and Ladder","12ft","Round","above ground","144","144","144","","","","35","","","2","Coil springs (Air Series)","","8.5","","","","","Galvanized and powder-coated steel","UV-treated cross-sewn polypropylene","","","10","5","5","1","2","1","Yes","ASTM","CE","1049","Exact size price","https://us.acon24.com/products/trampoline-package-acon-air-12-c2-b4-acon-enclosure-trampoline-ladder","ACON official pages say trampolines with nets are ASTM and CE certified; warranty snippet gives 10y frame, 5y springs and mat, 2y safety pad, 1y enclosure/accessories.",""
"ACON","ACON Air 14ft Black Round Trampoline with Premium Net and Ladder","14ft","Round","above ground","168","168","168","","","","35","","110.4","2","Coil springs (Air Series)","96","8.5","","","","","Galvanized and powder-coated steel","UV-treated cross-sewn polypropylene","","","10","5","5","1","2","1","Yes","ASTM","CE","1299","Exact size price","https://us.acon24.com/products/trampoline-package-acon-air-14ft-black-edition","ACON official pages say trampolines with nets are ASTM and CE certified; warranty snippet gives 10y frame, 5y springs and mat, 2y safety pad, 1y enclosure/accessories.",""
"ACON","ACON Air 14ft Round Trampoline with Premium Net and Ladder","14ft","Round","above ground","168","168","168","","","","35","","110.4","2","Coil springs (Air Series)","96","8.5","","","","","Galvanized and powder-coated steel","UV-treated cross-sewn polypropylene","","","10","5","5","1","2","1","Yes","ASTM","CE","1299","Exact size price","https://us.acon24.com/products/trampoline-package-acon-air-14-acon-premium-enclosure-trampoline-ladder","ACON official pages say trampolines with nets are ASTM and CE certified; warranty snippet gives 10y frame, 5y springs and mat, 2y safety pad, 1y enclosure/accessories.",""
"ACON","ACON Air 14ft Round Trampoline with Safety Net and Ladder, GEN 2.0","14ft","Round","above ground","168","168","168","","","","35","","110.4","2","Coil springs (Air Series)","96","8.5","","","","","Galvanized and powder-coated steel","UV-treated cross-sewn polypropylene","","","10","5","5","1","2","1","Yes","ASTM","CE","1399","Exact size price","https://us.acon24.com/products/acon-air-14ft-round-trampoline-with-safety-net-and-ladder","ACON official pages say trampolines with nets are ASTM and CE certified; warranty snippet gives 10y frame, 5y springs and mat, 2y safety pad, 1y enclosure/accessories.",""
"ACON","ACON Air 14ft Round Trampoline with Standard Net and Ladder","14ft","Round","above ground","168","168","168","","","","35","","110.4","2","Coil springs (Air Series)","96","8.5","","","","","Galvanized and powder-coated steel","UV-treated cross-sewn polypropylene","","","10","5","5","1","2","1","Yes","ASTM","CE","1249","Exact size price","https://us.acon24.com/products/trampoline-package-acon-air-14-acon-enclosure-trampoline-ladder","ACON official pages say trampolines with nets are ASTM and CE certified; warranty snippet gives 10y frame, 5y springs and mat, 2y safety pad, 1y enclosure/accessories.",""
"ACON","ACON Air 15ft Round Trampoline with Premium Net and Ladder","15ft","Round","above ground","180","180","180","153","","","35","","","2","Coil springs (Air Series)","110","8.5","","","","","Galvanized and powder-coated steel","UV-treated cross-sewn polypropylene","","","10","5","5","1","2","1","Yes","ASTM","CE","1499","Exact size price","https://us.acon24.com/products/trampoline-package-acon-air-black-frame-15-acon-premium-enclosure-trampoline-ladder","ACON official pages say trampolines with nets are ASTM and CE certified; warranty snippet gives 10y frame, 5y springs and mat, 2y safety pad, 1y enclosure/accessories.",""
"ACON","ACON Air 15ft Round Trampoline with Safety Net and Ladder, GEN 2.0","15ft","Round","above ground","180","180","180","153","","","35","","","2","Coil springs (Air Series)","110","8.5","","","","","Galvanized and powder-coated steel","UV-treated cross-sewn polypropylene","","","10","5","5","1","2","1","Yes","ASTM","CE","1599","Exact size price","https://us.acon24.com/products/acon-air-15ft-round-trampoline-with-safety-net-and-ladder","ACON official pages say trampolines with nets are ASTM and CE certified; warranty snippet gives 10y frame, 5y springs and mat, 2y safety pad, 1y enclosure/accessories.",""
"ACON","ACON Air 15ft Round Trampoline with Standard Net and Ladder","15ft","Round","above ground","180","180","180","153","","","35","","","2","Coil springs (Air Series)","110","8.5","","","","","Galvanized and powder-coated steel","UV-treated cross-sewn polypropylene","","","10","5","5","1","2","1","Yes","ASTM","CE","1399","Exact size price","https://us.acon24.com/products/trampoline-package-black-frame-15-acon-enclosure-trampoline-ladders","ACON official pages say trampolines with nets are ASTM and CE certified; warranty snippet gives 10y frame, 5y springs and mat, 2y safety pad, 1y enclosure/accessories.",""
"ACON","ACON X 17ft Rectangular Trampoline with Net and Ladder","17ft","Rectangle","above ground","204","204","120","","","","","","","2","Coil springs (Performance Springs)","","","","","","","Galvanized and powder-coated steel","UV-treated cross-sewn polypropylene","","","10","5","5","1","2","1","Yes","ASTM","CE","3999","Exact size price","https://us.acon24.com/products/acon-x-rectangular-trampoline-with-net-and-ladder","ACON X uses the 16 HD frame footprint (17 ft L x 10 ft W) per ACON product family.",""
"Vuly","Thunder 2","L","Round","above ground","145","145","145","124","","","35","71","113.28","","Leaf springs","","","","","","","","","","","10","5","1","1","","","","","AS4989:2015","879","Model family from price","https://www.vulyplay.com/aff/100/?url=trampoline/thunder-2","Official US page cites non-US standards; US-standard field left blank.",""
"Vuly","Thunder 2","XL","Round","above ground","169","169","169","148","","","35","71","113.28","","Leaf springs","","","","","","","","","","","10","5","1","1","","","","","AS4989:2015","","Model family from price","https://www.vulyplay.com/aff/100/?url=trampoline/thunder-2","Official US page cites non-US standards; US-standard field left blank.",""
"Vuly","Thunder 2 Pro","L","Round","above ground","163.44","163.44","163.44","123.96","","","36","75.24","113.4","","Leaf springs","","","","","","","","","","","10","5","1","1","","","","","AS4989:2015","1649","Model family from price","https://www.vulyplay.com/aff/100/?url=trampoline/thunder-2-pro","Official US page cites non-US standards; US-standard field left blank.",""
"Vuly","Thunder 2 Pro","XL","Round","above ground","186.96","186.96","186.96","147.6","","","36","75.24","113.4","","Leaf springs","","","","","","","","","","","10","5","1","1","","","","","AS4989:2015","","Model family from price","https://www.vulyplay.com/aff/100/?url=trampoline/thunder-2-pro","Official US page cites non-US standards; US-standard field left blank.",""
"Vuly","Thunder Pro","L","Round","above ground","145","145","145","127","","","32","75","","","Leaf springs","","","","","","","","","","","10","5","1","1","","","","","AS4989:2015; EN71-1/2/14","1299","Model family from price","https://www.vulyplay.com/aff/100/?url=trampoline/thunder-pro","Official US page cites non-US standards; US-standard field left blank.",""
"Vuly","Thunder Pro","XL","Round","above ground","169","169","169","148","","","32","75","","","Leaf springs","","","","","","","","","","","10","5","1","1","","","","","AS4989:2015; EN71-1/2/14","","Model family from price","https://www.vulyplay.com/aff/100/?url=trampoline/thunder-pro","Official US page cites non-US standards; US-standard field left blank.",""
"Vuly","Ultra 2","L","Round","above ground","160.92","160.92","160.92","123.96","","","35.76","75.12","113.28","","Coil springs","","","","","","","","","","","5","5","5","1","1","","","","AS4989:2015","449","Model family from price","https://www.vulyplay.com/aff/100/?url=trampoline/ultra-2","Official US page cites non-US standards; US-standard field left blank.",""
"Vuly","Ultra 2","XL","Round","above ground","184.92","184.92","184.92","147.6","","","35.76","75.12","113.28","","Coil springs","","","","","","","","","","","5","5","5","1","1","","","","AS4989:2015","","Model family from price","https://www.vulyplay.com/aff/100/?url=trampoline/ultra-2","Official US page cites non-US standards; US-standard field left blank.",""
"Vuly","Ultra 2 Pro","L","Round","above ground","162.24","162.24","162.24","123.96","","","35.88","75.24","113.4","","Coil springs","","","","","","","","","","","10","5","5","1","1","","","","AS4989:2015","639","Model family from price","https://www.vulyplay.com/aff/100/?url=trampoline/ultra-2-pro","Official US page cites non-US standards; US-standard field left blank.",""
"Vuly","Ultra 2 Pro","XL","Round","above ground","186.6","186.6","186.6","147.6","","","35.88","75.24","113.4","","Coil springs","","","","","","","","","","","10","5","5","1","1","","","","AS4989:2015","","Model family from price","https://www.vulyplay.com/aff/100/?url=trampoline/ultra-2-pro","Official US page cites non-US standards; US-standard field left blank.",""
"ORCC","1200LBS Oval Outdoor Trampoline with Safety Net","10x16ft","Oval","","192","192","120","","","","","","","","Coil springs","","","","","","","Galvanized steel","","","","2","1","1","0.5","0.5","","","","","629.99","","https://www.amazon.com/stores/ORCC/page/5364879F-5879-4E74-AD10-AD8089F510B5","",""
"Sportspower / Bounce Pro","36” My 1st Trampoline with Handle","36in","Round","above ground","36","36","36","","","","","","","","","30","","200","","","","Galvanized steel","","UV-resistant polyethylene","Padded spring cover","7","3","","1","1","1","Yes","ASTM","","","","https://www.sportspowerltd.net/product-page/36-my-1st-trampoline-with-handle","",""
"Sportspower / Bounce Pro","Battlezone Enclosure Trampoline with Vest and Hand Gloves","","","above ground","","","","","","","","","","","","","","100","200","","","Galvanized steel","UV-resistant jump mat","UV-resistant polyethylene","Padded spring cover","7","3","","1","1","1","Yes","ASTM","","","","https://www.sportspowerltd.net/product-page/battlezone-enclosure-trampoline-with-vest-and-hand-gloves","",""
"Sportspower / Bounce Pro","14ft Steelflex Pro Enclosure Trampoline with Electron Shooter","14ft","Round","above ground","168","","","","","","","","","","","","","","","","","Galvanized steel","UV-resistant jump mat","UV-resistant polyethylene","Padded spring cover","7","3","","1","1","1","Yes","ASTM","","205","","https://www.sportspowerltd.net/product-page/14ft-steelflex-pro-enclosure-trampoline-with-electron-shooter","",""
"Sportspower / Bounce Pro","14ft Steelflex Pro Enclosure Trampoline with Fly Slama Jama Basketball Hoop","14ft","Round","above ground","168","","","","","","","","","","","","","","","","","Galvanized steel","UV-resistant jump mat","UV-resistant polyethylene","Padded spring cover","7","3","","1","1","1","Yes","ASTM","","","","https://www.sportspowerltd.net/product-page/14ft-steelflex-pro-enclosure-trampoline-with-fly-slama-jama-basketball-hoop","",""
"Sportspower / Bounce Pro","15ft Bouncepro Square Trampoline with Steelflex Pro Safety Enclosure","15ft","Square","above ground","180","","","","","","","","","","","","","","","","","Galvanized steel","UV-resistant jump mat","UV-resistant polyethylene","Padded spring cover","7","3","","1","1","1","Yes","ASTM","","","","https://www.sportspowerltd.net/product-page/15ft-bouncepro-square-trampoline-with-steelflex-pro-safety-enclosure","",""
"Sportspower / Bounce Pro","15 x 17ft Steelflex Pro Oval Trampoline","15x17ft","Oval","above ground","204","","","","","","","","","","","","","","","","","Galvanized steel","UV-resistant jump mat","UV-resistant polyethylene","Padded spring cover","7","3","","1","1","1","Yes","ASTM","","","","https://www.sportspowerltd.net/product-page/15-x-17ft-steelflex-pro-oval-trampoline","",""
"Sportspower / Bounce Pro","15ft Takeoff Station Steelflex Trampoline with Electron Shooter","15ft","Round","above ground","180","","","","","","","","","","","","","","","","","Galvanized steel","TenCate Permatron","UV-resistant polyethylene","Padded spring cover","7","3","","1","1","1","Yes","ASTM","","259","","https://www.sportspowerltd.net/product-page/15ft-takeoff-station-steelflex-trampoline-with-electron-shooter","",""
"Sportspower / Bounce Pro","13ft Trampoline with Steelflex Pro Enclosure and Electron Shooter game","13ft","Round","above ground","156","","","","","","","","","","","","","","","","","Galvanized steel","TenCate Permatron","UV-resistant polyethylene","Padded spring cover","7","3","","1","1","1","Yes","ASTM","","","","https://www.sportspowerltd.net/product-page/13ft-trampoline-with-steelflex-pro-enclosure-and-electron-shooter-game","",""
"Sportspower / Bounce Pro","12ft Trampoline with Steelflex Pro Enclosure and Flash Litezone","12ft","Round","above ground","144","","","","","","","","","","","","","","","","","Galvanized steel","TenCate Permatron","UV-resistant polyethylene","Padded spring cover","7","3","","1","1","1","Yes","ASTM","","","","https://www.sportspowerltd.net/product-page/12ft-trampoline-with-steelflex-pro-enclosure-and-flash-litezone","",""
"Sportspower / Bounce Pro","10ft Trampoline with Steelflex Pro Enclosure and Flash Litezone","10ft","Round","above ground","120","","","","","","","","","","","","","","","","","Galvanized steel","TenCate Permatron","UV-resistant polyethylene","Padded spring cover","7","3","","1","1","1","Yes","ASTM","","169","","https://www.sportspowerltd.net/product-page/10ft-steelflex-pro-enclosure-trampoline-with-flash-litezone","",""
"AGame","12 ft Round Trampoline with Enclosure","12ft","Round","above ground","144","144","144","","","","","","","","Coil springs","72","","220","","","","heavy-duty galvanized steel","","synthetic mesh enclosure; buckles and zipper","","","","","","","","","","","169.99","Exact size price","https://www.academy.com/p/agame-12-ft-round-trampoline-with-enclosure","","Model/SKU: 124730970 | Recommended age: 6 years and up | Date accessed: 2026-04-28 | Original size/shape: 12 ft round | Original weight capacity: 220 lb | Original enclosure field: synthetic mesh enclosure; buckles and zipper"
"AGame","14 ft Round Trampoline with Enclosure","14ft","Round","above ground","168","168","168","","","","","","","","Coil springs","72","","220","","","","heavy-duty galvanized steel","","woven mesh enclosure; positive latch clips and zipper","","","","","","","","","","","229.99","Exact size price","https://www.academy.com/p/agame-14-ft-round-trampoline-with-enclosure","","Model/SKU: 124730988 | Recommended age: 6 years and up | Date accessed: 2026-04-28 | Original size/shape: 14 ft round | Original weight capacity: 220 lb | Original enclosure field: woven mesh enclosure; positive latch clips and zipper"
"AGame","My First 7 ft Trampoline with Tent Top Enclosure","7ft","Round","above ground","84","84","84","","","","","","","","Coil springs","36","","100","","","","rust-resistant galvanized frame; U-shaped legs with T-weld design","","polyethylene mesh netting enclosure with tent-style top","","","","","","","","","","","149.99","Exact size price","https://www.academy.com/p/agame-my-first-7-ft-trampoline-with-tent-top-enclosure","","Model/SKU: 124353596 | Recommended age: 3 years and up | Date accessed: 2026-04-28 | Original size/shape: 7 ft round | Original weight capacity: 100 lb | Original enclosure field: polyethylene mesh netting enclosure with tent-style top"
"AGame","Sunshade 7 ft Trampoline","7ft","Hexagon","above ground","84","84","84","","","","","","","","Coil springs","36","","180","","","","rust-resistant galvanized steel","UV protected polypropylene","safety enclosure netting; curved door with dual zipper and clip closure","","","","","","","","","","","139.99","Exact size price","https://www.academy.com/p/agame-sunshade-7-ft-trampoline","","Model/SKU: 129140741 | Recommended age: 6 years and up | Assembly required: Yes | Date accessed: 2026-04-28 | Original size/shape: 7 ft hexagonal | Original weight capacity: 180 lb | Original enclosure field: safety enclosure netting; curved door with dual zipper and clip closure"
"AGame","7 ft Round Trampoline with Sunshade Cover","7ft","Round","above ground","84","84","84","","","","","","","","Coil springs","36","","100","","","","steel","PP","","","","","","","","","","","","139.99","Exact size price","https://www.academy.com/p/agame-7-ft-round-trampoline-with-sunshade-cover","","Model/SKU: 157024060 | Recommended age: 6+ | Assembly required: Yes | Date accessed: 2026-04-28 | Original size/shape: 7 ft round | Original weight capacity: 100 lb"
"AGame","16 ft Round Trampoline with Basketball Goal","16ft","Round","above ground","192","192","192","","","","","","","","Coil springs","96","","275","","","","","polypropylene","polyethylene mesh enclosure; zipper","","","","","","","","","","","349.99","Exact size price","https://www.academy.com/p/agame-16-ft-round-trampoline-with-basketball-goal","","Model/SKU: 142516361 | Recommended age: 6 and up | Assembly required: Yes | Date accessed: 2026-04-28 | Original size/shape: 16 ft round | Original weight capacity: 275 lb | Original enclosure field: polyethylene mesh enclosure; zipper"
"AlleyOOP","12' Trampoline with Enclosure","12ft","Round","above ground","144","144","144","","","","","","","","Coil springs","","","","","","","","","Triple-Fail-Safe safety enclosure","","","","","","","","","","","1274","","https://alleyooptrampolines.com/outdoor-trampolines-alleyoop-sports-variablebounce-12ft-trampoline-with-enclosure/","","Date accessed: 2026-04-28 | Original size/shape: 12 ft round | Original enclosure field: Triple-Fail-Safe safety enclosure"
"AlleyOOP","14' Trampoline with Enclosure","14ft","Round","above ground","168","168","168","","","","","72","","2","Coil springs","96","","245","","","","2 in diameter pre-galvanized steel; 2 mm thick walls","high-tensile UV-resistant Permatron","Highest Quality Unitized System; 8 steel poles,","","","","","","","","","","","1699","","https://alleyooptrampolines.com/alleyoop-sports-variablebounce-14ft-trampoline-with-enclosure/","","Date accessed: 2026-04-28 | Original size/shape: 14 ft round | Original weight capacity: 245 lb | Original enclosure field: Highest Quality Unitized System; 8 steel poles, 6 ft tall"
"AlleyOOP","DoubleBounce 14' Trampoline with Enclosure","14ft","Round","above ground","168","168","168","","","","","72","","2","Coil springs","128","","250","","","","2 in diameter pre-galvanized steel; 2 mm thick walls","high-tensile UV-resistant Permatron","Highest Quality Unitized System; 8 steel poles,","","","","","","","","","","","2249","","https://alleyooptrampolines.com/alleyoop-sports-doublebounce-14ft-trampoline-with-enclosure/","","Date accessed: 2026-04-28 | Original size/shape: 14 ft round | Original weight capacity: 250 lb | Original enclosure field: Highest Quality Unitized System; 8 steel poles, 6 ft tall"
"AlleyOOP","10'×17' Rectangle Trampoline with Enclosure","10x17ft","Rectangle","above ground","204","120","204","","","","","84","","2","Coil springs","108","","280","","","","2 in diameter pre-galvanized steel; 2.5 mm thick walls","high-tensile UV-resistant Permatron","Highest Quality Unitized System; 8 steel poles,","","","","","","","","","","","2099","","https://alleyooptrampolines.com/alleyoop-sports-rectangular-10x17foot-trampoline-with-enclosure/","","Date accessed: 2026-04-28 | Original size/shape: 10 ft x 17 ft rectangle | Original weight capacity: 280 lb | Original enclosure field: Highest Quality Unitized System; 8 steel poles, 7 ft tall"
"Avyna","12' Trampoline Round Pro-Line Avyna Above Ground","12ft","Round","above ground","144","144","144","","","","","72","","","Coil springs","80","","","","1600","","Heavy 11 Gauge Steel","polypropylene homopolymer","enclosure","","","","","","","","","","","2120","Exact size price","https://www.avynausa.com/products/12-trampoline-round-pro-line-avyna-above-ground/","Original weight field: 1,600 lbs Max Test Capacity","Model/SKU: AVGR-12-COMBI-BD | Date accessed: 2026-04-28 | Original size/shape: 12 ft round | Original weight capacity: 1,600 lbs Max Test Capacity | Original enclosure field: enclosure; pole height 6 ft"
"Avyna","14' Trampoline Round Pro-Line Avyna Above Ground","14ft","Round","above ground","168","168","168","","","","","72","","","Coil springs","96","","","","1750","","Heavy 11 Gauge Steel","polypropylene homopolymer","enclosure","","","","","","","","","","","2245","Exact size price","https://www.avynausa.com/products/14-trampoline-round-pro-line-avyna-above-ground/","Original weight field: 1,750 lbs Max Test Capacity","Model/SKU: AVGR-14-COMBI-BD | Date accessed: 2026-04-28 | Original size/shape: 14 ft round | Original weight capacity: 1,750 lbs Max Test Capacity | Original enclosure field: enclosure; pole height 6 ft"
"Avyna","15' Trampoline Round Pro-Line Avyna Above Ground","15ft","Round","above ground","180","180","180","","","","","","","","Coil springs","","","","","","","","","","","","","","","","","","","","2495","","https://www.avynausa.com/products/15-trampoline-round-pro-line-avyna-above-ground/","","Date accessed: 2026-04-28 | Original size/shape: 15 ft round"
"Avyna","10×14' Rectangle Trampoline Pro-Line Avyna Above Ground","10x14ft","Rectangle","above ground","168","120","168","","","","","72","","","Coil springs","112","","","","1800","","Heavy 11 Gauge Steel","polypropylene homopolymer","enclosure","","","","","","","","","","","3370","Exact size price","https://www.avynausa.com/products/10x14-trampoline-rectangle-pro-line-avyna-above-ground/","Original weight field: 1,800 lbs Max Test Capacity","Model/SKU: AVGR-343-COMBI-BD | Date accessed: 2026-04-28 | Original size/shape: 10 ft x 14 ft rectangle | Original weight capacity: 1,800 lbs Max Test Capacity | Original enclosure field: enclosure; pole height 6 ft"
"Avyna","10×17' Rectangle Trampoline Pro-Line Avyna Above Ground","10x17ft","Rectangle","above ground","204","120","204","","","","","72","","","Coil springs","128","","","","1800","","Heavy 11 Gauge Steel","polypropylene homopolymer","enclosure","","","","","","","","","","","3745","Exact size price","https://www.avynausa.com/products/10x17-trampoline-rectangle-pro-line-avyna-above-ground/","Original weight field: 1,800 lbs Max Test Capacity","Model/SKU: AVGR-352-COMBI-BD | Date accessed: 2026-04-28 | Original size/shape: 10 ft x 17 ft rectangle | Original weight capacity: 1,800 lbs Max Test Capacity | Original enclosure field: enclosure; pole height 6 ft"
"Avyna","12' Round Pro-Line Avyna In-ground Trampoline","12ft","Round","inground","144","144","144","","","","","72","","","Coil springs","96","","","","1600","","Heavy 14 Gauge Steel","polypropylene homopolymer","optional enclosure","","","","","","","","","","","2745","Exact size/package price","https://www.trampolines.com/products/12-pro-line-avyna-in-ground-trampoline-flat-level","Original weight field: 1,600 lbs Max Test Capacity","Model/SKU: AVGR-12-FL | Date accessed: 2026-04-28 | Original size/shape: 12 ft round | Original weight capacity: 1,600 lbs Max Test Capacity | Original enclosure field: optional enclosure; pole height 6 ft"
"Avyna","14' Round Pro-Line Avyna In-ground Trampoline","14ft","Round","inground","168","168","168","","","","","","","","Coil springs","96","","","","1600","","Heavy 14 Gauge Steel","polypropylene homopolymer","","","","","","","","","","","","2870","Exact size/package price","https://www.trampolines.com/products/14-pro-line-flat-in-ground-trampoline","Original weight field: 1,600 lbs Max Test Capacity","Model/SKU: AVGR-14-FL | Date accessed: 2026-04-28 | Original size/shape: 14 ft round | Original weight capacity: 1,600 lbs Max Test Capacity"
"Avyna","15' Round Pro-Line Avyna In-ground Trampoline","15ft","Round","inground","180","180","180","","","","","72","","","Coil springs","96","","","","1600","","Heavy 14 Gauge Steel","polypropylene homopolymer","optional enclosure","","","","","","","","","","","3120","Exact size/package price","https://www.avynausa.com/products/15-round-pro-line-avyna-in-ground-trampoline/","Original weight field: 1,600 lbs Max Test Capacity","Model/SKU: AVGR-15-FL | Date accessed: 2026-04-28 | Original size/shape: 15 ft round | Original weight capacity: 1,600 lbs Max Test Capacity | Original enclosure field: optional enclosure; pole height 6 ft"
"Avyna","10×14' Rectangle Pro-Line Avyna In-ground Trampoline","10x14ft","Rectangle","","168","120","168","","","","","","","","Coil springs","","","","","","","","","","","","","","","","","","","","2795","","https://www.trampolines.com/collections/avyna-pro-line-trampoline","","Date accessed: 2026-04-28 | Original size/shape: 10 ft x 14 ft rectangle"
"Avyna","10×17' Rectangle Pro-Line Avyna In-ground Trampoline","10x17ft","Rectangle","","204","120","204","","","","","","","","Coil springs","","","","","","","","","","","","","","","","","","","","3295","","https://www.trampolines.com/collections/avyna-pro-line-trampoline","","Date accessed: 2026-04-28 | Original size/shape: 10 ft x 17 ft rectangle"
"Avyna","12×18' Rectangle Pro-Line MAX Avyna In-Ground Trampoline","12x18ft","Rectangle","inground","216","144","216","","","","","","","","Coil springs","","","","","","","","","","","","","","","","","","","","3995","","https://www.trampolines.com/products/12x18-rectangle-pro-line-avyna-in-ground-trampoline","","Date accessed: 2026-04-28 | Original size/shape: 12 ft x 18 ft rectangle"
"Avyna","15×15' Square Pro-Line MAX Avyna In-Ground Trampoline","15x15ft","Square","inground","180","180","180","","","","","","","","Coil springs","","","","","","","","","","","","","","","","","","","","4195","","https://www.trampolines.com/products/15x15-square-pro-line-max-avyna-in-ground-trampoline","","Date accessed: 2026-04-28 | Original size/shape: 15 ft x 15 ft square"
"Beast","Beast K9 10x17 Performance Rectangle Trampoline with Enclosure","10x17ft","Rectangle","above ground","204","120","204","","","","","","132","","Coil springs","124","","","","","","galvanized steel inside and out","cross-sewn polypropylene","K9 enclosure","","","","","","","","","","","1998","Exact size price","https://www.beasttrampoline.com/products/beast-k9-10x17-rectangle-with-k9-enclosure-free-ladder","","Recommended age: all ages | Date accessed: 2026-04-28 | Original size/shape: 10 ft x 17 ft rectangle | Original weight capacity: No single user weight limit | Original enclosure field: K9 enclosure; height with enclosure 132 in"
"Beast","The Amazing Spider Trampoline by Beast Trampolines (15 foot)","15ft","Round","above ground","180","180","180","","","","","","","","Coil springs","108","","","","","","black powder coated, fully galvanized frame","jumping mat (made in the USA)","Spider enclosure","","","","","","","","","","","898","Exact size price","https://www.beasttrampoline.com/collections/beast-round-trampolines/products/pre-order-the-amazing-spider-trampoline-by-beast-trampolines-15-foot","","Date accessed: 2026-04-28 | Original size/shape: 15 ft round | Original enclosure field: Spider enclosure"
"Beast","The Amazing Spider Trampoline by Beast Trampolines (14 foot)","14ft","Round","above ground","168","168","168","","","","","","","","Coil springs","96","","","","","","black powder coated, fully galvanized frame","jumping mat (made in the USA)","Spider enclosure","","","","","","","","","","","898","Exact size price","https://www.beasttrampoline.com/collections/beast-round-trampolines/products/pre-order-the-amazing-spider-trampoline-by-beast-trampolines-14-foot","","Date accessed: 2026-04-28 | Original size/shape: 14 ft round | Original enclosure field: Spider enclosure"
"Beast","Beast 9x6 ft Mini Rectangle Trick Tramp","9x6ft","Rectangle","above ground","108","108","72","","","","","","","","","","","","","","","","","","","","","","","","","","","","449","Exact size price","https://www.beasttrampoline.com/collections/beast-round-trampolines/products/coming-soon-beast-8x6-ft-mini-rectangle-trick-tramp","","Date accessed: 2026-04-28 | Original size/shape: 9 ft x 6 ft rectangle"
"Capital Play","11ft x 8ft Capital Inground Trampoline","11x8ft","Rectangle","inground","132","132","96","","","","","","","1.97","Coil springs","80","","220","","","","heavy duty galvanised steel frame; 50 mm diameter, 2 mm thick","commercial grade jump mat","","","","","","","","","","","","2135","Exact size price","https://www.capitalplay.com/products/11ft-x-8ft-in-ground-trampoline-kit","Source stated 100 kg; converted to approx. 220 lb.","Model/SKU: CPGR150 / CPGR151 | Date accessed: 2026-04-28 | Original size/shape: 11 ft x 8 ft rectangle | Original weight capacity: 100 kg"
"North","NEW 12ft x 8ft North In Ground Trampoline","12x8ft","Rectangle","inground","144","144","96","","","","","","","","","","","","","","","","","","","","","","","","","","","","2449","Exact size price","https://www.capitalplay.com/products/new-12ft-x-8ft-north-in-ground-trampoline","","Model/SKU: NTC753624-33 | Date accessed: 2026-04-28 | Original size/shape: 12 ft x 8 ft rectangle"
"North","NEW 14ft Round North In Ground Trampoline","14ft","Round","inground","168","168","168","","","","","","","","","","","","","","","","","","","","","","","","","","","","2549","Exact size price","https://www.capitalplay.com/products/new-14ft-round-north-in-ground-trampoline","","Model/SKU: NTR764324-33 | Date accessed: 2026-04-28 | Original size/shape: 14 ft round"
"North","NEW 15ft x 10ft North In Ground Trampoline","15x10ft","Rectangle","inground","180","180","120","","","","","","","1.97","Coil springs","100","","","","1650","","heavy duty galvanised steel frame; 50 mm diameter, 2 mm thick","","optional safety net","","","","","","","","","","","2849","Exact size price","https://www.capitalplay.com/products/new-15ft-x-10ft-north-in-ground-trampoline","Original weight field: 1650 lb safety tested","Model/SKU: NTC754624-33 | Date accessed: 2026-04-28 | Original size/shape: 15 ft x 10 ft rectangle | Original weight capacity: 1650 lb safety tested | Original enclosure field: optional safety net"
"North","NEW 17ft x 12ft North In Ground Trampoline","17x12ft","Rectangle","inground","204","204","144","","","","","","","","","","","","","","","","","","","","","","","","","","","","3249","Exact size price","https://www.capitalplay.com/products/new-17ft-x-12ft-north-in-ground-trampoline","","Model/SKU: NTC755424-33 | Date accessed: 2026-04-28 | Original size/shape: 17 ft x 12 ft rectangle"
"Jump Yeti","12' Trampoline Round With Safety Net JumpYeti","12ft","Round","above ground","144","144","144","","","","","","","","","","","","","","","","","safety net","","","","","","","","","","","374","Exact size price","https://jumpyeti.com/products/12-trampoline-round-with-safety-net-jumpyeti","","Date accessed: 2026-04-28 | Original size/shape: 12 ft round | Original enclosure field: safety net"
"Jump Yeti","14' Trampoline Round With Safety Net JumpYeti","14ft","Round","above ground","168","168","168","","","","","","","","","","","","","","","galvanized steel frame","","tall safety enclosure","","","","","","","","","","","449","Exact size price","https://jumpyeti.com/products/14-trampoline-round-with-safety-net-jumpyeti","","Date accessed: 2026-04-28 | Original size/shape: 14 ft round | Original enclosure field: tall safety enclosure"
"Jump Yeti","15' Trampoline Round With Safety Net JumpYeti","15ft","Round","above ground","180","180","180","","","","","","","","","","","400","","","","","","safety net","","","","","","","","","","","549","Exact size price","https://jumpyeti.com/products/15-trampoline-round-with-safety-net-jumpyeti","","Date accessed: 2026-04-28 | Original size/shape: 15 ft round | Original weight capacity: 400 lb | Original enclosure field: safety net"
